13.435029, 13.435029, 0.785398, 0.000000
13.398913, 13.471205, 0.779749, 1.000000
13.294546, 13.578933, 0.762801, 2.000000
13.133660, 13.770116, 0.734555, 3.000000
12.953437, 14.069478, 0.695010, 4.000000
12.809786, 14.491333, 0.644559, 4.627287
12.747523, 14.899011, 0.597927, 3.627287
12.730786, 15.211239, 0.562593, 2.627287
12.728081, 15.423946, 0.538558, 1.627287
12.727923, 15.536675, 0.525822, 0.627287

12.727922, 15.556349, 0.523599, 0.000000
12.730279, 15.558706, 0.523529, 0.050000
12.746778, 15.575205, 0.523042, 0.200000
12.770694, 15.599120, 0.521719, 0.450000
12.814301, 15.642723, 0.519142, 0.800000
12.886201, 15.714601, 0.514895, 1.250000
12.993497, 15.821795, 0.508559, 1.800000
13.143346, 15.971287, 0.499716, 2.450000
13.343046, 16.169923, 0.487948, 3.200000
13.600161, 16.424273, 0.472838, 4.050000
13.922737, 16.740417, 0.453969, 5.000000
14.317172, 17.121323, 0.431060, 5.950000
14.781094, 17.559775, 0.404392, 6.800000
15.310248, 18.045559, 0.374382, 7.550000
15.900530, 18.568069, 0.341447, 8.200000
16.547543, 19.116716, 0.306005, 8.750000
17.246154, 19.681432, 0.268474, 9.200000
17.990164, 20.253160, 0.229273, 9.550000
18.772134, 20.824254, 0.188818, 9.800000
19.583411, 21.388695, 0.147527, 9.950000
20.414308, 21.942094, 0.105819, 10.000000
21.255785, 22.482371, 0.064041, 10.000000
22.104047, 23.011938, 0.022263, 10.000000
22.956627, 23.534534, -0.019515, 10.000000
23.811007, 24.054184, -0.061293, 10.000000
24.664600, 24.575123, -0.103071, 10.000000
25.514708, 25.101725, -0.144849, 10.000000
26.358467, 25.638432, -0.186627, 10.000000
27.192798, 26.189664, -0.228405, 10.000000
28.014373, 26.759718, -0.270183, 10.000000
28.819605, 27.352612, -0.311961, 10.000000
29.604701, 27.971901, -0.353739, 10.000000
30.365784, 28.620452, -0.395517, 10.000000
31.099115, 29.300207, -0.437295, 10.000000
31.801407, 30.011974, -0.479073, 10.000000
32.470208, 30.755295, -0.520851, 10.000000
33.104311, 31.528434, -0.562629, 10.000000
33.704098, 32.328502, -0.604407, 10.000000
34.271789, 33.151675, -0.646185, 10.000000
34.811554, 33.993446, -0.687963, 10.000000
35.329536, 34.848816, -0.729741, 10.000000
35.833828, 35.712344, -0.771519, 10.000000
36.341114, 36.589654, -0.804495, 10.000000
36.847652, 37.451864, -0.833091, 10.000000
37.366849, 38.306504, -0.861687, 10.000000
37.902617, 39.150847, -0.890283, 10.000000
38.456486, 39.983427, -0.918879, 10.000000
39.028104, 40.803925, -0.947476, 10.000000
39.615738, 41.613035, -0.976072, 10.000000
