13.435029, -13.435029, -0.785398, 0.000000
13.471205, -13.398913, -0.791047, 1.000000
13.578933, -13.294546, -0.807995, 2.000000
13.770116, -13.133660, -0.836241, 3.000000
14.069478, -12.953437, -0.875786, 4.000000
14.491333, -12.809786, -0.926237, 4.627287
14.899011, -12.747523, -0.972869, 3.627287
15.211239, -12.730786, -1.008203, 2.627287
15.423946, -12.728081, -1.032238, 1.627287
15.536675, -12.727923, -1.044975, 0.627287

15.556349, -12.727922, -1.047198, 0.000000
15.558706, -12.730279, -1.047095, 0.050000
15.575206, -12.746778, -1.046378, 0.200000
15.598123, -12.769694, -1.044431, 0.450000
15.641735, -12.813292, -1.040640, 0.800000
15.713668, -12.885138, -1.034390, 1.250000
15.821104, -12.992190, -1.025065, 1.800000
15.971456, -13.141177, -1.012053, 2.450000
16.172655, -13.338293, -0.994736, 3.200000
16.433675, -13.588633, -0.972502, 4.050000
16.765336, -13.895217, -0.944734, 5.000000
17.178849, -14.255278, -0.911024, 5.950000
17.678420, -14.652520, -0.871780, 6.800000
18.267160, -15.063825, -0.827618, 7.550000
18.947098, -15.462257, -0.779153, 8.200000
19.716002, -15.819815, -0.726999, 8.750000
20.564945, -16.112301, -0.671772, 9.200000
21.478576, -16.324434, -0.614085, 9.550000
22.438115, -16.452170, -0.554553, 9.800000
23.425000, -16.501182, -0.493793, 9.950000
24.423023, -16.483225, -0.432417, 10.000000
25.420432, -16.412515, -0.370939, 10.000000
26.414317, -16.302526, -0.309461, 10.000000
27.404787, -16.164945, -0.247983, 10.000000
28.392712, -16.010040, -0.186505, 10.000000
29.379356, -15.847146, -0.125027, 10.000000
30.366148, -15.685158, -0.063549, 10.000000
31.354501, -15.533022, -0.002071, 10.000000
32.345618, -15.400225, 0.059408, 10.000000
33.340255, -15.297285, 0.120886, 10.000000
34.338281, -15.236238, 0.182363, 9.998175
35.335296, -15.230894, 0.243669, 9.929069
36.318222, -15.295273, 0.304242, 9.759962
37.270274, -15.440235, 0.363468, 9.490856
38.172590, -15.669776, 0.420733, 9.121750
39.006749, -15.977592, 0.475421, 8.652644
39.758513, -16.346271, 0.526918, 8.083538
40.420403, -16.750372, 0.574608, 7.414432
40.991319, -17.161749, 0.617878, 6.645325
41.473784, -17.554076, 0.656111, 5.776219
41.870828, -17.905154, 0.688696, 4.810764
42.187833, -18.201117, 0.715359, 3.879870
42.436537, -18.441098, 0.736607, 3.048976
42.627303, -18.628648, 0.753053, 2.318082
42.768831, -18.769156, 0.765314, 1.687188
42.868906, -18.868966, 0.774003, 1.156294
42.934872, -18.934879, 0.779736, 0.725401
42.973880, -18.973881, 0.783127, 0.394507
42.993024, -18.993024, 0.784792, 0.163613
42.999376, -18.999376, 0.785344, 0.032719

43.000000, -19.000000, 0.785398, 0.000000
43.002357, -18.997643, 0.785380, 0.050000
43.018856, -18.981144, 0.785252, 0.200000
43.056258, -18.943741, 0.784906, 0.450000
43.099862, -18.900136, 0.784232, 0.800000
43.171748, -18.828243, 0.783120, 1.250000
43.278977, -18.720982, 0.781461, 1.800000
43.428594, -18.571257, 0.779146, 2.450000
43.627603, -18.371930, 0.776065, 3.200000
